iter	RMSE
7882	8.626229808
7883	8.626219668
7884	8.62620161
7885	8.626189052
7886	8.626170582
7887	8.626168588
7888	8.626165978
7889	8.626156727
7890	8.626154196
7891	8.626147599
7892	8.626130569
7893	8.626118984
7894	8.626102902
7895	8.62608699
7896	8.626076136
7897	8.626066984
7898	8.626059627
7899	8.626040178
7900	8.626015782
7901	8.626010956
7902	8.625998267
7903	8.625982897
7904	8.625971718
7905	8.625955276
7906	8.625942136
7907	8.625938308
7908	8.625925807
7909	8.62592455
7910	8.625903928
7911	8.625885837
7912	8.625875058
7913	8.625839144
7914	8.625823486
7915	8.625808534
7916	8.625804217
7917	8.625795292
7918	8.625782006
7919	8.625762998
7920	8.625747915
7921	8.625731999
7922	8.625724757
7923	8.625704596
7924	8.62568507
7925	8.625672426
7926	8.625660978
7927	8.625639451
7928	8.625624374
7929	8.625619591
7930	8.625608901
7931	8.625607323
7932	8.625592581
7933	8.625578022
7934	8.62557116
7935	8.625569751
7936	8.625557632
7937	8.625557195
7938	8.62553854
7939	8.625529393
7940	8.62552328
7941	8.625519018
7942	8.625516574
7943	8.625504695
7944	8.62549852
7945	8.625486464
7946	8.625465302
7947	8.625454204
7948	8.625451574
7949	8.625433793
7950	8.625416123
7951	8.625407702
7952	8.625407183
7953	8.625402601
7954	8.625388365
7955	8.625381955
7956	8.625363577
7957	8.625348898
7958	8.625339737
7959	8.625321343
7960	8.625301778
7961	8.625297849
7962	8.625287838
7963	8.625286153
7964	8.62526913
7965	8.62526842
7966	8.625262226
7967	8.625259072
7968	8.625238558
7969	8.625228282
7970	8.625210203
7971	8.625191895
7972	8.625179784
7973	8.625175785
7974	8.625166591
7975	8.625159772
7976	8.625155329
7977	8.625135599
7978	8.625128325
7979	8.625124191
7980	8.625109822
7981	8.625096176
7982	8.625075061
7983	8.625061531
7984	8.625058631
7985	8.625050354
7986	8.625041119
7987	8.625025967
7988	8.625008327
7989	8.625001664
7990	8.624999787
7991	8.624990265
7992	8.624979948
7993	8.624963679
7994	8.624943158
7995	8.624924783
7996	8.624910572
7997	8.62490498
7998	8.624889787
7999	8.624870249
